startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,userLanguage,QID2,QID24,QID24_4_TEXT,QID202,QID202_5_TEXT,QID27_1,QID128,QID128_2_TEXT,QID130,QID209,QID209_4_TEXT,QID210,QID210_4_TEXT,QID177_7,QID177_8,QID177_9,QID177_10,QID177_11,QID177_12,QID177_14,QID177_15,QID177_16,QID177_17,QID211_FIRST_CLICK,QID211_LAST_CLICK,QID211_PAGE_SUBMIT,QID211_CLICK_COUNT,QID213,QID214_1,QID214_2,QID214_3,QID214_4,QID214_5,QID215_1,QID216,QID204_1,QID204_4,QID204_5,QID204_6,QID204_7,QID204_8,QID204_9,QID204_10,QID204_11,QID204_12,QID204_13,QID204_14,QID204_15,QID204_16,QID204_17,QID204_18,QID204_19,QID204_20,QID204_21,QID204_22,QID204_23,QID204_24,QID206_1,QID206_4,QID206_5,QID206_6,QID206_7,QID206_8,QID206_9,QID206_10,QID206_11,QID206_12,QID206_13,QID206_14,QID206_15,QID206_16,QID206_17,QID206_18,QID206_19,QID206_20,QID206_21,QID206_22,QID206_23,QID206_24,QID183_47,QID183_52,QID183_55,QID183_50,QID183_41,QID183_48,QID183_13,QID183_51,QID183_42,QID183_44,QID183_49,QID183_53,QID183_45,QID183_46,QID183_54,QID183_43,QID183_DO_1,QID183_DO_2,QID183_DO_3,QID183_DO_4,QID183_DO_5,QID183_DO_6,QID183_DO_7,QID183_DO_8,QID183_DO_9,QID183_DO_10,QID183_DO_11,QID183_DO_12,QID183_DO_13,QID183_DO_14,QID183_DO_15,QID183_DO_16,QID150_1,FL_62_DO_control_high,FL_62_DO_control_low,FL_60_DO_SDO7,FL_60_DO_EDO
11.04.23 02:29,11.04.23 02:29,8,82.66.107.12,7,4,0,18.04.23 02:30,R_12KXznYcbZR1hdH,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 02:34,11.04.23 02:36,0,92.107.100.182,41,125,0,18.04.23 02:36,R_1cZVCYtGPRcNzGM,,,,,,,anonymous,EN-GB,1,1,,2,,36,1,,2,2,,2,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 02:36,11.04.23 02:38,0,178.51.32.117,7,116,0,18.04.23 02:38,R_1qe297vo8d52JYO,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 02:31,11.04.23 02:38,0,78.196.125.220,79,421,0,18.04.23 02:38,R_2D7xWa1yKAhmPUF,,,,,,,anonymous,EN-GB,1,2,,2,,23,1,,1,2,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.977,99.05,99.077,37,1,1,,1,1,,70,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,1,1,,1,,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2
11.04.23 02:41,11.04.23 02:41,0,90.119.227.53,3,12,0,18.04.23 02:42,R_2zMboxwwCsmqcoQ,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 02:45,11.04.23 02:46,0,80.214.125.228,7,67,0,18.04.23 02:46,R_3fDGzyanjPOyRRh,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 02:48,11.04.23 02:50,0,81.247.161.86,7,82,0,18.04.23 02:50,R_1DY9M7FaM0IORh5,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 02:54,18.04.23 03:03,0,128.179.196.44,100,583,1,18.04.23 03:03,R_A065mvPgFRt9qwN,,,,,46.5285,6.5568,anonymous,EN-GB,1,1,,2,,23,1,,1,1,,1,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.739,2.319,2.701,2,1,1,,1,1,,35,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,1,1,,,1,1,1,,1,,,,4,7,1,7,1,7,1,7,1,7,7,7,1,2,7,2,10,13,1,5,2,6,3,9,8,16,4,7,11,12,14,15,4,,1,2,1
11.04.23 03:07,11.04.23 03:08,0,94.109.103.110,7,90,0,18.04.23 03:09,R_1P1Vb5Yuj4r3nJl,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 02:43,11.04.23 03:12,0,86.243.217.214,86,1780,0,18.04.23 03:12,R_2YJxtCJNJfI9ZwH,,,,,,,anonymous,EN-GB,1,2,,2,,75,2,3,5,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,52.805,218.831,221.38,7,1,1,,1,1,,63,5,1,1,,1,,1,1,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,7,1,4,4,7,3,7,4,7,7,1,2,3,9,8,5,14,6,15,10,11,13,7,16,12,1,3,2,4,,1,,1,2
11.04.23 03:13,11.04.23 03:14,0,86.243.217.214,7,85,0,18.04.23 03:14,R_2dZr366cIUVvrKo,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 03:23,11.04.23 03:33,0,91.86.15.86,69,572,0,18.04.23 03:33,R_5ckHYwBpQp2EEDL,,,,,,,anonymous,EN-GB,1,2,,2,,65,1,,5,3,,3,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,21.607,142.81,144.661,12,1,1,,1,1,,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
11.04.23 03:35,11.04.23 03:37,0,91.172.89.6,7,110,0,18.04.23 03:37,R_3IaY8Axm3nFQXvP,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 03:47,11.04.23 03:47,0,78.196.125.220,0,11,0,18.04.23 03:47,R_3fZsR7V4ccl7Dhv,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 03:50,18.04.23 03:58,0,213.55.227.186,100,489,1,18.04.23 03:58,R_3gXTYJ2kYtKAtP7,,,,,47.3823,8.5397,anonymous,EN-GB,1,2,,2,,22,1,,1,1,,1,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2.282,13.174,13.701,8,1,1,,1,1,,19,4,1,,,1,1,1,1,,,,,,1,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,6,4,5,6,5,6,4,4,2,2,4,3,3,4,4,7,15,9,8,14,5,6,7,12,3,13,4,1,16,11,10,2,2,1,,2,1
18.04.23 03:53,18.04.23 04:01,0,128.179.164.130,100,505,1,18.04.23 04:01,R_xDeYc6OP5HRAxTr,,,,,46.5558,6.6385,anonymous,EN-GB,1,2,,2,,24,1,,1,1,,4,Italienne,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.629,14.132,15.048,3,1,1,,1,1,,10,1,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,1,,,1,1,,,1,1,,,,,1,,1,4,5,5,6,3,6,4,6,3,6,7,7,4,1,4,4,11,12,3,9,16,13,7,14,1,5,10,4,6,15,2,8,4,,1,1,2
11.04.23 02:34,11.04.23 04:02,0,176.173.194.73,7,5271,0,18.04.23 04:02,R_211A8TAY7BaqOY0,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 03:52,18.04.23 04:02,0,128.179.132.46,100,643,1,18.04.23 04:02,R_3Hnrm6HXHdJWdBz,,,,,46.5246,6.5697,anonymous,EN-GB,1,2,,3,,26,1,,1,1,,4,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,1.612,111.726,112.232,23,1,1,,1,1,,35,3,1,,,1,,1,1,1,1,,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,7,1,7,1,4,1,7,7,7,2,1,7,3,9,8,14,10,15,7,13,12,11,5,1,6,2,4,16,3,1,1,,1,2
11.04.23 04:06,11.04.23 04:08,0,91.176.229.70,52,161,0,18.04.23 04:08,R_aeLtVVAY9vW2FNf,,,,,,,anonymous,EN-GB,1,2,,2,,49,2,2,2,3,,3,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,16.599,35.974,37.087,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 04:03,18.04.23 04:17,0,84.226.194.173,100,815,1,18.04.23 04:17,R_3fejIaBK7wCIlOg,,,,,46.5267,6.6243,anonymous,EN-GB,1,2,,3,,22,1,,2,1,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.419,185.312,186.79,23,1,1,,1,1,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,1,,,1,1,1,1,1,1,5,3,6,3,7,3,6,1,7,7,6,2,1,7,3,12,7,16,1,11,10,2,3,5,9,6,8,4,13,14,15,4,,1,2,1
11.04.23 04:21,11.04.23 04:21,0,90.119.227.53,7,6,0,18.04.23 04:21,R_2fBsu3fnVOGio3G,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 03:49,11.04.23 04:22,0,109.130.132.0,90,2030,0,18.04.23 04:22,R_yz156GCPkuHP8LD,,,,,,,anonymous,EN-GB,1,2,,2,,53,2,2,3,3,,3,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,226.854,226.854,297.457,1,1,1,,1,1,,50,2,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,1,,1,1,,,,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,2,1
11.04.23 04:23,11.04.23 04:23,8,90.119.227.53,7,6,0,18.04.23 04:23,R_3puqyRNPUxJvkOf,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 04:33,11.04.23 04:33,0,109.130.132.0,3,8,0,18.04.23 04:33,R_s73QWAaROpVijOV,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 04:29,18.04.23 04:36,0,31.10.160.206,100,412,1,18.04.23 04:36,R_VVeOpbjLKRAiby9,,,,,46.5388,6.5886,anonymous,EN-GB,1,1,,1,,24,1,,1,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,9.99,28.565,29.265,11,1,1,,1,1,,44,3,1,1,,,1,,1,,,1,,1,,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,5,2,5,2,6,5,3,2,2,3,6,4,2,3,5,6,2,14,7,16,4,13,5,9,10,11,8,1,3,15,12,5,1,,2,1
11.04.23 04:20,11.04.23 04:37,0,91.86.15.86,97,1016,0,18.04.23 04:37,R_qUfGwcUElb2Vzjz,,,,,,,anonymous,EN-GB,1,2,,2,,65,1,,5,3,,3,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.929,9.13,9.808,7,1,1,,1,1,,20,8,,1,,1,,1,1,,,1,,1,1,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,1,5,1,7,1,7,5,7,3,2,5,6,11,5,12,14,9,3,2,6,10,13,1,8,7,4,16,15,4,1,,2,1
11.04.23 04:36,11.04.23 04:37,0,85.201.162.5,7,77,0,18.04.23 04:38,R_1jl9v0wW0lKszAw,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 04:38,11.04.23 04:39,0,212.166.58.59,7,58,0,18.04.23 04:39,R_1Qz9xAXLfe2gsUn,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 04:39,11.04.23 04:39,8,212.166.58.59,7,7,0,18.04.23 04:39,R_2SCPwNhLnMw10VF,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 04:54,11.04.23 04:54,0,91.172.89.6,7,9,0,18.04.23 04:54,R_3lVxUKkssjuNme7,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 04:44,18.04.23 04:55,0,82.64.196.194,100,636,1,18.04.23 04:55,R_u3P0nd544IWyGw9,,,,,48.6466,2.5072,anonymous,EN-GB,1,1,,2,,23,1,,1,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,77.744,77.744,78.941,1,1,1,,1,1,,,2,1,1,,1,1,1,1,,,,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,6,1,6,2,6,1,6,1,4,5,7,2,4,5,2,13,12,16,3,10,15,6,1,5,7,11,4,2,14,8,9,3,1,,1,2
11.04.23 04:56,11.04.23 04:59,0,176.173.194.73,41,162,0,18.04.23 04:59,R_2qsKBSc9cbr7Y2z,,,,,,,anonymous,EN-GB,1,2,,2,,23,1,,1,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.04.23 05:03,11.04.23 05:09,0,91.183.214.78,79,377,0,18.04.23 05:09,R_1FaL4lu3PM86L97,,,,,,,anonymous,EN-GB,1,2,,2,,31,2,2,2,3,,3,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,3.014,146.887,148.115,27,1,1,,1,1,,40,5,1,1,,1,1,1,1,,1,1,,1,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,2
18.04.23 05:02,18.04.23 05:13,0,92.184.116.104,100,649,1,18.04.23 05:13,R_1GwxgzRM2r6NrOX,,,,,48.8323,2.4075,anonymous,EN-GB,1,1,,1,,25,1,,1,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,23.15,87.293,88.139,6,1,1,,1,1,,5,3,1,1,,1,1,1,1,,,1,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,3,5,5,5,6,2,6,3,4,5,1,3,3,3,6,14,12,4,15,13,10,7,9,16,2,1,8,11,5,1,1,,1,2
11.04.23 05:13,11.04.23 05:16,0,176.173.194.73,55,160,0,18.04.23 05:16,R_3GDiL8MiFSyHbCI,,,,,,,anonymous,EN-GB,1,2,,2,,23,1,,1,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,6.539,113.768,114.567,22,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 05:06,18.04.23 05:17,0,80.215.38.63,100,644,1,18.04.23 05:17,R_2963yusFesmZOHd,,,,,48.8323,2.4075,anonymous,EN-GB,1,1,,3,,28,1,,2,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.151,80.91,82.283,20,1,1,,1,1,,25,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,1,1,,1,1,1,1,,,1,7,1,7,3,7,1,7,1,7,7,7,3,3,7,3,4,9,8,2,3,15,11,5,6,10,16,13,12,7,14,1,5,,1,1,2
18.04.23 04:48,18.04.23 05:28,0,92.184.119.131,100,2397,1,18.04.23 05:28,R_BySDg2F1871lSQ9,,,,,48.8323,2.4075,anonymous,EN-GB,1,1,,2,,23,1,,1,2,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,5.335,172.823,173.988,20,1,1,,1,1,,45,3,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,1,,,,,1,1,1,,,1,1,,,4,5,4,5,2,6,5,6,5,3,6,5,2,1,6,3,12,11,9,6,7,10,13,14,3,1,15,2,5,16,8,4,5,,1,2,1
11.04.23 05:29,11.04.23 05:30,0,193.56.242.95,52,91,0,18.04.23 05:30,R_UF8lPmQik8zF2Y9,,,,,,,anonymous,EN-GB,1,2,,2,,25,1,,2,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,5.542,24.352,25.012,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 05:17,18.04.23 05:32,0,85.3.79.38,100,887,1,18.04.23 05:32,R_2UWmLFO5xb3Y0G9,,,,,46.64,6.6331,anonymous,EN-GB,1,2,,2,,64,2,3,5,1,,1,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,14.362,146.27,147.322,15,1,1,,1,1,,50,3,1,1,,1,,1,1,,1,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,5,1,6,2,6,1,3,5,7,2,5,5,2,4,9,5,14,1,10,6,12,11,16,2,8,7,3,13,15,5,1,,2,1
18.04.23 05:25,18.04.23 05:34,0,90.105.102.110,100,523,1,18.04.23 05:34,R_1DoHVaQcbJXEIwe,,,,,47.2145,-1.5512,anonymous,EN-GB,1,1,,2,,24,1,,6,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.425,87.576,88.871,30,1,1,,1,1,,71,2,1,,,1,,1,1,,,,,1,1,,,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,5,7,3,7,1,7,7,7,1,6,7,4,5,1,13,15,4,16,8,2,12,7,9,14,11,3,10,6,5,1,,1,2
11.04.23 05:34,11.04.23 05:36,0,146.0.216.190,7,121,0,18.04.23 05:36,R_3fN7Lyy21jhNHPI,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 05:10,18.04.23 05:40,0,93.22.133.158,100,1789,1,18.04.23 05:40,R_3qNJKvyvqPxa1dF,,,,,48.8323,2.4075,anonymous,EN-GB,1,2,,2,,52,2,2,2,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,6.303,806.969,808.017,40,1,1,,1,1,,15,4,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,1,,1,1,,,1,,1,1,,1,,,4,1,4,1,1,6,4,7,4,1,1,7,4,1,1,4,4,3,14,5,8,13,1,9,6,7,2,11,15,12,10,16,5,,1,2,1
18.04.23 05:39,18.04.23 05:51,0,85.3.79.38,100,667,1,18.04.23 05:51,R_2azSrM5KE21Xv4u,,,,,46.64,6.6331,anonymous,EN-GB,1,1,,2,,23,1,,1,1,,1,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2.031,2.031,2.736,1,1,1,,1,1,,49,5,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,1,,,,1,,,,1,1,,1,3,3,5,5,2,6,5,5,2,1,4,5,4,4,2,5,10,9,7,13,16,12,1,4,15,2,8,6,14,5,3,11,5,,1,2,1
18.04.23 05:42,18.04.23 05:53,0,116.240.133.70,100,706,1,18.04.23 05:53,R_1IQQAEzQBxjnEGd,,,,,-37.8159,144.9669,anonymous,EN-GB,1,1,,2,,23,1,,2,4,Australie,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,122.03,122.03,123.239,1,1,1,,1,1,,84,3,,1,,1,,,,1,1,,,1,,1,,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,4,7,1,7,1,7,1,7,7,7,1,1,7,1,5,10,6,7,8,16,1,3,2,15,12,13,4,11,14,9,3,1,,1,2
11.04.23 05:58,11.04.23 06:00,0,37.174.83.219,7,97,0,18.04.23 06:00,R_1jZbwSjzxtOhKp4,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.04.23 05:51,18.04.23 06:01,0,92.184.119.80,100,635,1,18.04.23 06:01,R_3G8uG8vGP65MkGJ,,,,,48.8323,2.4075,anonymous,EN-GB,1,2,,3,,22,1,,1,2,,2,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2.792,76.865,77.433,17,1,1,,1,1,,50,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,1,1,,,1,,1,,1,1,,,1,7,6,7,1,7,1,7,1,7,6,7,2,2,3,1,4,5,1,2,14,15,16,6,7,12,9,13,11,3,8,10,2,,1,1,2
18.04.23 05:49,18.04.23 06:06,0,92.184.105.115,100,1005,1,18.04.23 06:06,R_6o3AnADiscjBuqR,,,,,48.8323,2.4075,anonymous,EN-GB,1,2,,2,,75,2,Trois,5,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,12.918,145.684,147.673,22,1,1,,1,1,,55,3,1,1,,1,,1,1,,1,,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,5,2,5,7,5,4,5,4,3,5,3,7,5,5,3,5,6,13,14,7,9,16,11,2,15,8,3,4,12,5,10,1,4,1,,1,2
18.04.23 05:49,18.04.23 06:06,0,176.159.20.93,100,1025,1,18.04.23 06:06,R_3G0q5z2K8QYKk2M,,,,,48.8175,2.3167,anonymous,EN-GB,1,2,,2,,66,1,,5,2,,2,,Neutral,Neutral,Neutral,Neutral,Dislike,Neutral,Neutral,Neutral,Neutral,Neutral,22.202,138.007,140.765,11,1,1,,1,1,,60,5,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,1,1,,1,1,,1,,1,,,5,6,2,6,1,7,6,7,4,6,7,7,7,6,7,5,1,11,5,14,2,12,15,8,16,13,3,6,7,4,9,10,3,,1,2,1
18.04.23 05:56,18.04.23 06:10,0,92.88.171.100,100,805,1,18.04.23 06:10,R_3LcoIquPNVoVRLJ,,,,,43.6046,1.4451,anonymous,EN-GB,1,1,,3,,20,1,,1,2,,2,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,1.794,147.627,147.911,49,1,1,,1,1,,30,2,1,,,,1,1,,,,,,1,,1,1,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,3,7,1,7,1,7,7,7,1,6,7,2,8,12,1,3,13,9,5,11,15,6,16,2,10,4,7,14,4,1,,1,2
18.04.23 05:46,18.04.23 06:11,0,92.184.119.68,100,1482,1,18.04.23 06:11,R_32KFJLVekbf97QH,,,,,48.8323,2.4075,anonymous,EN-GB,1,2,,2,,26,1,,2,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,1.602,135.373,136.28,19,1,1,,1,1,,39,3,1,,,,,1,,1,1,1,,1,1,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,6,6,7,2,5,2,4,2,6,6,7,6,5,2,5,3,7,5,8,15,16,14,13,12,11,2,6,4,9,10,1,4,1,,2,1
